User ID	Tracks ID	Tracks Name	Time_Release_Track	Plays	Likes	Repost
87460470	727231693	Rodg - Tell On Me	13 December 2019	12.9K	374	45
87460470	726323782	Enamour x Anden - REALPROG DJ Set	13 December 2019	1,719	64	12
87460470	723560746	Enamour - Catalyst (Extended Mix)	6 December 2019	1,749	87	17
87460470	713291215	Kolonie - Genesis	15 November 2019	3,884	141	19
87460470	706331701	Capa - Falcon Punch	1 November 2019	8,570	238	21
87460470	699048460	Deeparture - Companion	20 October 2019	20.1K	503	33
87460470	699048010	Deeparture - Jumpseat	20 October 2019		43.7K	966
87460470	694153531	D.Ramirez & Mark Knight - Colombian Soul (Anden Extended Remix)	11 October 2019		13.3K	403
87460470	692678017	REALPROG Radio Presented By Farius - 051 (Grum Special)	10 October 2019		9,236	281
87460470	690565837	D.Ramirez & Mark Knight - Colombian Soul (Grum Extended Remix)	4 October 2019		27.5K	912
87460470	689457100	REALPROG Radio Presented By Farius - 050 (Live Show with Capa, Kolonie, Dezza & Rodg)	3 October 2019	3,610	91	20
87460470	684033817	Rodg - Derange (Extended Mix)	20 September 2019	3,244	141	22
87460470	677240121	Goom Gum - Chopper (Extended Mix)	7 September 2019	5,978	210	16
87460470	677239113	Goom Gum - Inception (Extended Mix)	6 September 2019	15.5K	612	27
87460470	670014860	Wally Lopez & Betoko - Soonrize (Rauschhaus Extended Mix)	24 August 2019	6,514	200	25
87460470	670014149	Wally Lopez & Betoko - Soonrize (Extended Mix)	23 August 2019	2,491	82	20
87460470	666673055	Farius - Make This Last (Frederick & Kusse Extended Mix)	16 August 2019		8,969	298
87460470	665173535	In discussion with ... Farius	13 August 2019		1,080	9
87460470	663504659	Farius - Make This Last	9 August 2019		7,298	239
87460470	656767694	Dylhen (feat. Lyonheart) - Gravity (Extended Mix)	26 July 2019		11.8K	360
87460470	650116103	Anden - Escalus (Extended Mix)	12 July 2019	3,379	125	13
87460470	650115344	Anden - Flicker (Extended Mix)	12 July 2019	16.6K	322	34
87460470	644641992	Enamour - Culture is Chaos	1 July 2019	2,095	66	13
87460470	644641398	Enamour - Voye	1 July 2019	6,037	224	18
87460470	636553911	Kolonie - You Know Why	14 June 2019	21.6K	535	75
87460470	633257973	Andretta - Vision of You	8 June 2019	4,725	121	20
87460470	633256986	Andretta - Fragments	8 June 2019		1,786	61
87460470	629619972	White-Akre - AHIAS (Out Now)	1 June 2019		2,917	103
87460470	622120374	My Friend & Dezza - Dream Weaver (Out Now)	17 May 2019		8,309	214
87460470	615091899	Pete K - Nova (Out Now)	3 May 2019		3,740	144
87460470	608325462	Capa - Fragments (Out Now)	19 April 2019	1,521	71	19
87460470	601467777	Farius - Eleventh Hour (Out Now)	5 April 2019	7,208	151	33
87460470	594144183	Kristian Nairn & Alex Graham - Life Is Too Short (Out Now)	22 March 2019	3,223	89	22
87460470	590035299	REALPROG Radio presented by Farius - Kristian Nairn (Full Interview)	15 March 2019	872	10	14.4K
87460470	584871582	Judah - In And Out Of My Life (Out Now)	5 March 2019	133K	1,353	89
87460470	579071265	Unterberg - Synthasia (Out on Unified Vol.10)	22 February 2019	1,347	51	15
87460470	577972602	Cubicore - Di (Out on Unified Vol.10)	20 February 2019		4,899	109
87460470	577421046	Kolonie - Moments (Out on Unified Vol.10)	19 February 2019		5,909	168
87460470	566511321	Anden - Walls (Magnetic Mag Premiere - Out Now)	15 February 2019		32.1K	774
87460470	571703499	Andre Sobota - Lost Cause (Max Graham Remix)	8 February 2019		848	28
87460470	570027444	Andre Sobota - Lost Cause	5 February 2019	3,362	98	19
87460470	553938009	Farius - Running Away (EDM Identity Premiere)	25 January 2019	13.5K	376	50
87460470	559329987	Another Ambition - Don't Cry For An Empty Sky (Out Now)	15 January 2019	992	24	4
87460470	559329540	Lee Coulson - We Found Out (Out Now)	15 January 2019	1,178	41	6
87460470	559329057	Movement Machina & Noble North - Ejecta (Out Now)	15 January 2019	1,221	31	5
87460470	552986544	Flynthe & Chewie - Resist	2 January 2019	1,209	36	7
87460470	543384369	Movement Machina - Nakatomi (Out Now)	11 December 2018		1,580	28
87460470	541223601	Movement Machina - All I Wanted (Out Now)	7 December 2018		2,340	55
87460470	535702032	Gai Barone - A Kick Maybe (Under Zero) - Out Now	26 November 2018		2,049	54
87460470	535700337	Gai Barone - Minefract (Under Zero) - Out Now	26 November 2018		844	20
87460470	534401856	Gai Barone - Neena (Under Zero) Out Now	23 November 2018	2,304	59	10
87460470	533942670	Gai Barone - Walking (Under Zero) Out Friday	22 November 2018	1,019	34	9
87460470	533472654	Gai Barone - Nexo (Luka Sambe Remix) (Under Zero) - Out Friday	22 November 2018	3,030	74	16
87460470	532930149	Gai Barone - Formal (Under Zero) Out Friday	20 November 2018	2,376	46	4
87460470	532413165	Gai Barone - Chavah (Under Zero) - Out Friday	19 November 2018	4,737	126	23
87460470	526731894	Julian Gray (feat. Pipa Moran) - Touch (Dezza Remix)	10 November 2018	25.5K	594	94
87460470	525720306	Julian Gray (feat Pipa Moran) - Touch	7 November 2018		9,017	213
87460470	521699127	Wally Lopez - Space Control	30 October 2018		5,141	127
87460470	518741451	Wally Lopez - April Soul	23 October 2018		3,931	95
87460470	513266490	PROFF - Obscure (Out Now)	12 October 2018		3,051	108
87460470	507865812	Sebastian Weikum - Riot (Out Now)	1 October 2018	2,554	76	13
87460470	505529295	Sebasitan Weikum - Lot	26 September 2018	3,465	77	17
87460470	498526473	Capa - Blue Llama (#SCFIRST)	12 September 2018	7,746	291	56
87460470	494569242	White-Akre - Stratosphere (Out Now)	3 September 2018	5,421	110	20
87460470	492318363	Andretta - Summerwave (Zerothree) Out Friday	29 August 2018	2,941	73	14
87460470	491862051	Dezza - All I Need (Zerothree) - Out Friday	28 August 2018	16.5K	360	63
87460470	489091557	Huminal - Mystic (Out Now)	22 August 2018		3,377	87
87460470	485492937	Huminal - Altered Ego (Premiere #SCFIRST)	14 August 2018		47K	742
87460470	480645465	Kolonie - Astrogate (Out Now)	3 August 2018		1,980	74
87460470	480644307	Kolonie - Isolated (Out Now)	3 August 2018		4,603	154
87460470	474235287	Rolo Green - Stokenchurch (feat. Nuala) - Out Now	20 July 2018	2,832	91	20
87460470	468177231	Farius - 90069 (Out Now)	6 July 2018	4,080	153	32
87460470	463733298	Anden - September (Out Now)	26 June 2018	7,882	252	54
87460470	461339967	Anden - Light (Extended Mix)#SCFIRST	21 June 2018	45K	638	48
87460470	455585343	Tim Mason - Najona (Out Now)	8 June 2018	5,900	194	44
87460470	449075844	Shane 54 - Pancakes For Breakfast (Out Now)	25 May 2018	1,299	37	8
87460470	447135081	Shane 54 - Eat More Bacon (25th May)	21 May 2018		2,193	80
87460470	443378229	Dezza - Law Of Attraction (Out Now)	13 May 2018		7,522	314
87460470	441118317	Dezza - In Tents (#SCFIRST)PREMIERE (Out Friday)	8 May 2018		51.6K	835
87460470	438344793	Farius - Waiting (For You) - DJ Release Mix	2 May 2018		1,494	53
87460470	436033593	Pete K - Pathos (Out Now)	27 April 2018	2,771	103	23
87460470	436032699	Pete K - Forest (Out Now)	27 April 2018	3,608	94	20
87460470	425753277	Farius - Waiting (For You) - Out Now	6 April 2018	5,184	225	54
87460470	421406013	Capa & Clara Sofie - Breathe (Shane 54 Remix)	29 March 2018	3,369	87	26
87460470	420848280	Capa & Clara Sofie - Breathe (Tinlicker Remix)	27 March 2018	18.3K	448	74
87460470	414698643	PROFF Feat. Cory Friesenhan - Misidentify (Movement Machina Remix) Out Now	17 March 2018	2,446	55	11
87460470	405909483	Gai Barone - Monoroid (Out Now)	27 February 2018		5,816	198
87460470	396978210	Shane 54 - Dark & Long (Dark Train)	10 February 2018		17.5K	391
87460470	390872046	Reuben Keeney - SVE (Out Friday On Zerothree)	29 January 2018		3,687	101
87460470	385957010	Capa - Neon (Out Now)	19 January 2018		11.8K	159
87460470	378737120	Max Ruby - Awaiting (Out Now)	5 January 2018	5,953	215	27
87460470	378224375	Anden - Retrograde (Out Now)	3 January 2018	4,831	159	44
87460470	371750600	Farius - Close To Home (A Personal Touch from Farius.....)	20 December 2017	1,652	14	4
87460470	369910748	Abel Ramos - To The Sky (Out Now)	15 December 2017	2,221	64	14
87460470	369910121	Judah - Something's Wrong (Out Now)	15 December 2017	3,358	108	21
87460470	369909452	Reuben Keeney - I Won't Forget (Out Now)	15 December 2017	1,594	46	13
87460470	369908012	Mearch - Found (Out Now)	15 December 2017		1,535	55
87460470	369419351	Andre Sobota - Out Of Sight (Out Now)	14 December 2017		1,447	25
87460470	369407858	Movement Machina - For Whatever Reason (Out Now)	14 December 2017		1,159	35
87460470	368905370	Farius - Close To Home (Out Now)	13 December 2017		2,486	88
87460470	368904593	Richard Knott - Ghost (Out Now)	13 December 2017	6,034	162	36
87460470	368040482	Trilucid - Fibonacci Trip (Out Now)	11 December 2017	1,997	65	15
87460470	367943129	Gai Barone - Carnival (Out Friday)	11 December 2017	4,726	112	25
87460470	366749843	Tim Mason - Switcher (Out Now)	8 December 2017	3,103	117	32
87460470	363545630	Capa & Clara Sofie - Breathe (Out Now)	1 December 2017	7,993	200	45
87460470	357037928	PROFF & 8Kays - Arcology (Out Now)	17 November 2017	3,384	113	15
87460470	353855585	Judah - The Black File (Out Now)	10 November 2017		9,573	215
87460470	350571430	Farius - Echo Chamber (Out Now)	3 November 2017		14.3K	318
87460470	348820148	Tinlicker - Motion (Out Now)	27 October 2017		1,852	49
87460470	348227983	Tinlicker - Shadowing (Out Now)	24 October 2017		3,250	105
87460470	347319764	Trilucid & Phil Martyn - Cawewa (Out Now)	17 October 2017	3,011	110	31
87460470	346100974	Tim Mason - Modulate (Out Now)	9 October 2017	3,746	121	25
87460470	344129325	Pete K - Prophet (Farius Remix) Out Now	26 September 2017	2,331	92	26
87460470	343944752	Pete K - Prophet (Out Now)	25 September 2017	2,484	85	21
87460470	342501382	Mearch - Everywhere September Mix	15 September 2017	1,292	57	13
87460470	341900477	Mearch - Everywhere (Out Now)	12 September 2017	3,605	113	26
87460470	341320995	Dezza - Escapist (Out Now)	7 September 2017		3,372	130
87460470	341320659	Kolonie - Torn Vision (Out Now)	7 September 2017		2,748	107
87460470	337444815	Movement Machina - Only One (Out Now)	11 August 2017		2,722	89
87460470	335661613	Gai Barone - Nexo (Out Now)	31 July 2017		7,285	199
87460470	332892494	Tim Mason - Figalogue (Out Now)	13 July 2017	4,185	133	31
87460470	329650429	Capa - Friends (Out Now)	23 June 2017	2,852	98	25
87460470	328223142	Kolonie - Invictus (Out Now)	15 June 2017	2,331	87	23
87460470	328035567	Kolonie - December (Out Now)	14 June 2017	7,532	244	49
87460470	325554691	Movement Machina & Timo Vaittinen - Bypass (Out Tomorrow)	1 June 2017	2,599	51	5
87460470	325214055	Movement Machina - Angels In The Abstract (Out Friday)	31 May 2017	3,469	93	14
87460470	323415255	Capa - Lotus (Out Now)	19 May 2017		3,857	126
87460470	322915089	Capa - Lake (Out Now)	17 May 2017		6,248	215
87460470	320521899	Tim Mason & Sonny Noto - Inner Love (Out Now)	2 May 2017		7,148	188
87460470	318312285	Mearch - Orphan (Out Now)	19 April 2017		3,573	102
87460470	316555186	PROFF - Nephilim (Out Now)	7 April 2017	2,466	75	23
87460470	316389238	Majestique - Science Of The Heart (Tinlicker Remix)OUT NOW	6 April 2017	9,989	263	59
87460470	315066742	PROFF - Misidentified EP (Mini Mix)	29 March 2017	2,572	47	7
87460470	314900921	PROFF - Slumber Rain Elegy (Out Now)	28 March 2017	3,285	52	9
87460470	314123873	PROFF Ft Cory Freisenhan - Misidentify (Out Now)	24 March 2017	3,679	80	18
87460470	313631214	PROFF & Fon.Leman - Just Don't (Out Now)	22 March 2017	6,532	167	30
87460470	312896734	PROFF - Used To Love (Out Now)	17 March 2017		4,545	144
87460470	312167750	Patric La Funk - Rottgen (Out Now)	13 March 2017		3,431	72
87460470	311725182	Patric La Funk - Hasensprung (Out Now)	11 March 2017		2,149	64
87460470	309350296	Tim Mason & Capa Ft.Kelli- Leigh - Never Be (OUT NOW)	24 February 2017		4,340	124
87460470	307704012	Judah & Driver - Födelse (Out Now)	14 February 2017	5,420	156	35
87460470	305270744	Trilucid - Foundation (Out Now)	31 January 2017	2,386	75	17
87460470	305270367	Trilucid - Shelter (Out Now)	31 January 2017	6,530	194	39
87460470	302542965	Walden - Silvertone Ft Megan Louise (Out Now)	14 January 2017	4,368	130	34
87460470	300071386	Rolo Green - Shimmer (Unified Vol.5 - Out Now)	30 December 2016	4,896	138	35
87460470	300071059	Andretta - If You Got It (Unified Vol.5 - Out Now)	30 December 2016	5,631	111	28
87460470	296864824	8Kays - Samarqand (REALPROG V.3) Out Now	9 December 2016		5,044	98
87460470	296864467	Movement Machina & Timo Vaittinen - Upsides Have Downsides (REALPROG V.3) Out Now	9 December 2016		5,558	122
87460470	296863855	BUDD - Supernova (REALPROG V.3) Out Now	9 December 2016		2,119	58
87460470	296863366	Matt Fax - Dogwander (REALPROG V.3) Out Now	9 December 2016	7,634	164	41
87460470	296541709	Vintage & Morelli - Nothing To Lose (REALPROG V.3) Out Now	7 December 2016	3,664	85	17
87460470	296541394	Pete K - Altair (REALPROG V.3) Out Now	7 December 2016	3,967	108	27
87460470	296541075	Paul Thomas & Shadow Of Two - 365 (REALPROG V.3) Out Now	7 December 2016	2,020	35	11
87460470	296372162	Capa - Orchid (REALPROG V.3) Out Now	6 December 2016	6,208	156	37
87460470	296371717	Tim Mason - Chords Of Life (REALPROG V.3) Out Now	6 December 2016	11.4K	315	78
87460470	296371255	Tinlicker - Culture Clash (REALPROG V.3) Out Now	6 December 2016	7,150	193	42
87460470	294756825	Pete K - Nebula (Out Now)	26 November 2016		4,472	143
87460470	294756535	Pete K - Azimuth (Out Now)	26 November 2016		6,236	200
87460470	292569474	Capa - Accelerate (Out Now)	11 November 2016		10K	309
87460470	290994741	BUDD - Elevate (Soundprank Remix)OUT NOW	2 November 2016		5,002	132
87460470	290409259	BUDD - Elevate (Out Now)	28 October 2016	4,611	148	46
87460470	287668456	Tim Mason - Serum (Out Now)	14 October 2016	7,318	222	41
87460470	286547403	Jaytech - Hyperloop (Out Now)	7 October 2016	2,607	73	13
87460470	285978596	Jaytech - On Your Roof (Out Now)	4 October 2016	9,353	274	63
87460470	285811657	Jaytech - Shine On Me (Out Now)	3 October 2016	8,208	203	45
87460470	283185194	Tinlicker - In All The Fire (Out Now)	16 September 2016	13.5K	410	70
87460470	283184999	Tinlicker - Automatic (Out Now)	16 September 2016		25K	708
87460470	281064910	Flynthe - Momentum (Out Now)	2 September 2016		3,181	83
87460470	281064724	Flynthe - Nocturna (Out Now)	2 September 2016		6,419	165
87460470	278973444	Capa - Yuna (Out Now)	19 August 2016		6,035	181
87460470	276950381	Paul Thomas & Jerome Isma-Ae - Tomorrow (Matt Fax Remix) Out Now	5 August 2016	8,860	230	47
87460470	276950137	Paul Thomas & Jerome Isma-Ae - Tomorrow (Richard Knott Remix) Out Now	5 August 2016	3,332	89	18
87460470	276949846	Paul Thomas & Jerome Isma-Ae - Tomorrow (Luke Chable Remix) Out Now	5 August 2016	5,648	84	11
87460470	274859994	Ost & Meyer - Polaris (Out Now)	22 July 2016	10.4K	250	43
87460470	274859993	Ost & Meyer - Aventador (Out Now)	22 July 2016	6,463	153	43
87460470	272745273	Soundprank - Rhombot (Out Now)	8 July 2016	11.4K	314	72
87460470	270663446	Nick Galea Ft Barbara Tucker - Take A Trip (Out Now)	24 June 2016		16.1K	411
87460470	268474350	Wrechiski - Diamond Eyes (Out Now)	10 June 2016		8,302	276
87460470	268473929	Fatum - Drive (Out Now)	10 June 2016		11.8K	313
87460470	265821984	Tim Mason - Nothing More (Available This Friday!)	25 May 2016		15.9K	406
87460470	263383595	Max Freegrant & Haxxy - You (Out Now)	10 May 2016	6,089	193	42
87460470	260770726	BUDD & Steve Haines Ft Danyl - Magnetic Souls (Out Friday)	25 April 2016	14.5K	254	49
87460470	258432187	Capa Ft Eric Lumiere - Colours (Out Now)	11 April 2016	9,175	252	48
87460470	255734612	Abel Ramos - Come Together (Preview) OUT FRIDAY	29 March 2016	5,510	178	36
87460470	252575150	Fuenka - Zen (Out Now)	18 March 2016	2,773	75	19
87460470	252574969	Max Freegrant - When The Sun Goes Down (Out Now)	18 March 2016	2,101	49	18
87460470	252574755	Sebastian Weikum & Junostar - Weikumish	18 March 2016		1,827	52
87460470	252574565	Matt Fax - Vina (Out Now)	18 March 2016		15.5K	402
87460470	252574248	Dylhen - Reboot (Out Now)	18 March 2016		1,450	36
87460470	252573957	Luka Sambe - Lust & Anticipation (Out Now)	18 March 2016		1,691	53
87460470	252573857	Andre Sobota - Halo (Out Now)	18 March 2016	1,849	38	10
87460470	252573280	Gai Barone - A Force Called Gravity (OUT NOW)	18 March 2016	3,769	103	26
87460470	251363272	David Tort - Let It Go Ft. DJ Dreghost (OUT NOW)	11 March 2016	21.5K	536	101
87460470	251196147	Jaytech - Paragon (Preview)	10 March 2016	4,564	122	26
87460470	250625795	Matt Fax - Turismo (Out Now)	7 March 2016	5,841	153	30
87460470	249810470	Matt Fax - Wrath (Preview) Out Now	2 March 2016	7,855	190	48
87460470	248986095	Matt Fax - Diving (ASOT Premiere)	26 February 2016		9,999	217
87460470	247883261	Capa - Endor (Out Now)	20 February 2016		8,317	289
87460470	245093291	Tinlicker - Triangle (Preview) Out Now	3 February 2016		23.1K	359
87460470	244859131	Tinlicker - Maandag (ABGT166 Premiere) Out Now	1 February 2016		28.5K	772
87460470	242531178	Tim Mason - Overdrive (Preview - OUT NOW)	18 January 2016	10.9K	274	76
87460470	240331657	David Vrong - Butcher (Dub Mix) PREVIEW	4 January 2016	4,536	103	29
87460470	240331183	David Vrong - Butcher (Original Mix) PREVIEW	4 January 2016	9,961	267	54
87460470	239303740	Notaker - Feel The Rain (Premiere) [ABGT 161 Rip]	28 December 2015	5,031	125	33
87460470	238686227	Muvy - Go Back (Preview) 28-12-2015	23 December 2015	3,292	92	24
87460470	238531889	Lukas Fonsell - LYN (Preview) 28-12-2015	22 December 2015		5,793	163
87460470	235905320	Dead Ceremony Vs 7dials - Losing You (7dials Remix) (Preview 14-12-2015)	3 December 2015		9,334	188
87460470	233903920	Soundprank - Obsidian (ASOT740-  Premiere & Tune Of The Week)	20 November 2015		32.6K	620
87460470	231695383	BRKLYN & Kevin Wild Ft Mariah McManus - Your Love (Preview- Out Now)	6 November 2015		8,590	175
87460470	230302634	PROFF - Losing My Mind (Out NOW)	27 October 2015	7,281	225	42
87460470	228225648	Andre Sobota - Circles (Eekkoo Remix)19th October 2015	13 October 2015	6,158	163	41
87460470	228074334	Andre Sobota - Circles (Preview) 19th October	12 October 2015	6,913	156	33
87460470	226996610	Marcus Sheridan & Supernatet - Templi Orientis (#REALPROG Preview)	5 October 2015	1,707	28	10
87460470	226974904	Flynthe - Shibuya (#REALPROG Preview)	5 October 2015	1,967	51	13
87460470	226587605	U&Me - One More Time (#REALPROG Preview)	2 October 2015	1,697	42	17
87460470	226456687	David Gausa - Don't Worry (#REALPROG Preview)	2 October 2015	1,738	30	10
87460470	226259054	Bikslow - Ground Zeros (#REALPROG Preview)	30 September 2015		3,126	106
87460470	226125885	Alexey Sonar - Clubbed (#REALPROG Preview)	29 September 2015		2,561	69
87460470	225942062	Solstay - Trip The Light (#REALPROG Preview)	28 September 2015		2,205	52
87460470	225526449	Apsara - Terminal (#REALPROG Preview)	25 September 2015		2,460	65
87460470	225377269	Matt Fax - Alpenglow (#REALPROG Preview)	24 September 2015	10K	236	50
87460470	225222253	Sunny Lax - See You On The Other Side (#REALPROG Preview)	23 September 2015	4,979	112	24
87460470	225030039	Trilucid - Undercover (#REALPROG Preview)	22 September 2015	4,744	105	24
87460470	224850072	Richard Knott - Raiders (#REAPROG Preview)	21 September 2015	4,174	111	22
87460470	224430830	Walden - Auru - (#REALPROG Preview)	18 September 2015	8,104	180	29
87460470	223789596	Luke Chable - Mr Gravity (Preview) Available 21st September	14 September 2015	9,046	256	58
87460470	221863506	Soundprank - Largo (Preview)	1 September 2015		8,474	222
87460470	221332955	Lange - You Are Free (ABGT 144)Preview	29 August 2015		11K	281
87460470	220951325	David Tort Feat Roland Clark - The Pleasure Dome (Prog Mix)Free	26 August 2015		31.2K	785
87460470	219792443	David Tort Ft. Danielle Simeone - You Got To (24-08-2015)	18 August 2015		5,126	118
87460470	218062814	David Vrong - Erase Me (Preview) Coming MONDAY!	6 August 2015	7,361	182	46
87460470	217603332	David Vrong - Reflection (10th August)	3 August 2015	9,647	273	64
87460470	216154392	Grum - Straight To Your Heart (Legion & Logam Remix) Mistajam Premiere - Radio 1	24 July 2015	6,205	147	41
87460470	215981039	Supernatet - Sapiente (Original Mix)Premiere	23 July 2015	9,205	265	53
87460470	215668732	Fasttrack & Maulen - Vega (Original Mix)Premiere	21 July 2015	13.1K	286	51
87460470	214963172	Danzfolk - LMU (Original Mix)Premiere	20 July 2015	13.3K	390	76
87460470	213454666	Shanahan & Sonny Noto - Can We (Sem Thomasson Remix) Preview	6 July 2015		5,207	153
87460470	212963907	Shanahan & Sonny Noto - Can We (Original Mix)	2 July 2015		6,336	152
87460470	212624734	BUDD & Steve Haines - Connekt (OUT NOW)	30 June 2015		6,094	139
87460470	209979319	Matt Fax - Supertaper [ASOT World Premiere] 29th June	12 June 2015		19.1K	515
87460470	209342324	BRKLYN feat Mariah McManus - No Sleep (BRKLYN'S Unplugged Edit)	8 June 2015	1,794	19	1
87460470	208941851	Capa - From Here (15th June) OUT NOW	5 June 2015	7,647	191	37
87460470	205304904	Digitalism - Second Chance (Funkagenda Radio Edit)	13 May 2015	5,026	117	27
87460470	200908315	Luke Chable - Comet (Preview)	15 April 2015	11.3K	265	58
87460470	198426616	Micha Moor - Take It Back (Preview) Out Now	30 March 2015	11.6K	299	58
87460470	196821580	David Tort & Nick Marsh Feat Crystal Waters - Let Me Be The One (David Tort & Corey James Remix)	20 March 2015	22.9K	407	73
87460470	195539915	David Vrong - Jacky	13 March 2015		8,727	181
87460470	194519679	Lunde Bros - Seagull (OUT NOW)	6 March 2015		3,134	56
87460470	194370518	WYNL & Skyden - Parallax (OUT NOW)	5 March 2015		4,501	138
87460470	194197465	Rayven & Valexx Vs Davol - Chase (OUT NOW)	4 March 2015		9,906	276
87460470	194063960	Giddy - Equinox (OUT NOW)	4 March 2015	6,559	182	51
87460470	194005736	Dave Silcox & Tom Enzy Feat. Dan Diamond - Bad Habits (OUT NOW)	3 March 2015	16.7K	468	99
87460470	193322346	Party Killers & Syskey - Spectre (PREMIERE)	27 February 2015	16.9K	383	69
87460470	193184492	Slow Fish - Love Vibration (PREMIERE)	26 February 2015	3,620	72	16
87460470	192771712	Luke Chable - Meteor (PREMIERE)	24 February 2015	14.8K	373	52
87460470	192585077	Limerant - Discovery (PREMIERE)	23 February 2015	4,582	97	21
87460470	190260198	Digitalism - Second Chance (Extended Mix)	9 February 2015		3,404	61
87460470	189432878	Digitalism - Second Chance (David Vrong Remix)	4 February 2015		14.4K	371
87460470	187928866	YourEDM Premiere - Digitalism - Second Chance (Capa Remix)	26 January 2015		14.4K	371
87460470	182107437	Delared - Alien (Original Mix)	18 December 2014		7,173	206
87460470	182107385	Nivlac- Euphoria (Original Mix)	18 December 2014	4,706	77	15
87460470	179036423	Capa - Digits Mix (FREE DL)	28 November 2014	1,838	47	8
87460470	175279507	Capa - Digits (Feat PowerDress)- OUT NOW	4 November 2014		3,525	94
87460470	167083557	Grum - Straight To Your Heart (Annie Mac Special Delivery) COMING SOON	10 September 2014		1,992	35
87460470	163683452	Dave All The Rave - Language Of Rave	18 August 2014		4,826	110
87460470	163683450	Limerant - Leonhart	18 August 2014		10.1K	154
87460470	157937898	Capa - Walls (OUT 28/07/2014)	9 July 2014		18.8K	247
87460470	145886911	Radio 1 Danny Howard- WORLD PREMIERE - KAZ JAMES & JUNIOR SANCHEZ - Underground Police	22 April 2014		4,482	59
155866740	None	None	None	None	None	None
168686482	None	None	None	None	None	None
28743	1154345548	Get To Know ft. Femi Santiago - 'Sunshine (The Reflex Revision)'	5 November 2021		391	23
28743	1150111684	Keees. - 'Hold Me Back'	29 October 2021		401	13
28743	1146162097	Matt Sassari - 'Give It To Me (Full Vocal Mix)'	22 October 2021	3,104	172	18
28743	1138261801	Get To Know ft. Femi Santiago - 'Sunshine (Get To Know Remix)'	8 October 2021	535	15	5
28743	1131762550	Ki Creighton - 'Love Wars (Michael Gray Edit)'	27 September 2021	1,762	44	8
28743	1131761686	Ki Creighton - 'Love Wars'	27 September 2021	597	15	4
28743	1122268390	Get To Know ft. Femi Santiago - 'Sunshine'	10 September 2021	988	29	10
28743	1118218561	Disaia - 'Let's Dance'	3 September 2021	2,008	106	8
28743	1118216992	Disaia - 'Remoldes You'	3 September 2021	1,554	93	10
28743	1109481268	Ben Rainey & DJ Elmo - 'All The Way'	20 August 2021		798	37
28743	1105399435	Late Replies, Jah Cure - Longing For (2021 Remix)	13 August 2021		7,256	332
28743	1101307171	Chaney & SHELLS 'To The Rhythm'	6 August 2021		8,427	256
28743	1100509990	Morgan Cole - 'Return of the Rave'	5 August 2021		827	34
28743	1092739924	Charlie Hepworth - 'Got My Love'	23 July 2021	13.7K	398	35
28743	1088738782	Tony Perry - 'Free For Sweet Harmony' (Dancelab Mix)	16 July 2021	5,856	148	13
28743	1084485979	Chicks Luv Us - 'Connection'	9 July 2021	2,126	82	6
28743	1080101473	Julie McDermott - 'Don't Go' (Disaia Remix)	2 July 2021	4,652	176	24
28743	1075799293	HUGEL (ft. Cumbiafrica) - 'Morenita'	25 June 2021	17.7K	794	46
28743	1071322909	Ben Rainey & Caleb Laurenson - 'Love We Had'	18 June 2021	4,351	133	21
28743	1061891161	Matt Sassari - 'Give It To Me'	4 June 2021		19.4K	887
28743	1035349123	Piem & Richard Ulh (ft. Mikey V) - 'Juicy Lips' (KristoFurr Remix)	23 April 2021		1,775	71
28743	1026018754	Piem & Richard Ulh (ft. Mikey V) - 'Juicy Lips' (David Herrlich Remix)	9 April 2021		1,402	59
28743	1011159145	Taiki Nulight x Jem Cooke - 'To You' (Chill Mix)	19 March 2021		1,014	36
28743	1005435436	Mendo - 'Homy Baby'	12 March 2021	2,666	74	15
28743	999153580	Joshwa (UK) - 'Love Somebody'	5 March 2021	6,012	200	28
28743	988716205	Wade - 'Higher Than The Clouds'	19 February 2021	36.1K	1,490	119
28743	984135901	Back N Fourth x Disclaimr - 'Free' (Shosh Remix)	12 February 2021	1,406	40	12
28743	979615057	Late Replies - 'Just Like Me'	5 February 2021	14.8K	561	31
28743	975170098	Nile Rodgers - 'Do What You Wanna Do' (The Reflex Clubbed Up Revision 2021)	29 January 2021	13.9K	307	14
28743	943636216	Martin Badder - 'All For Love'	8 December 2020		1,773	61
28743	943636144	Bigstate - 'Funny Luv'	8 December 2020		1,115	31
28743	943636045	Costa UK - 'Andale'	8 December 2020		868	22
28743	943635880	Dissolut - 'Get Lonely'	8 December 2020		1,005	38
28743	943635808	Juanito - 'Move On'	8 December 2020	3,786	134	20
28743	941416321	Dantiez & 2wenty - 'Do It'	4 December 2020	982	38	6
28743	932889403	Taiki Nulight x Jem Cooke - 'To You'	20 November 2020	2,495	70	11
28743	924503248	TWENTY SIX - 'Funky Forest'	6 November 2020	1,486	63	12
28743	924503155	Josh Davids - 'Soundboy Killa'	6 November 2020	3,443	72	17
28743	924431188	Norman Doray & Darren Crook - 'Sweet Freedom' (The Reflex Revision)	6 November 2020	1,735	32	10
28743	920390629	Piem & Richard Ulh (ft. Mikey V) - 'Juicy Lips' (NightFunk Remix)	30 October 2020		11.1K	429
28743	916636406	Tough Love ft. Willemijn May - 'Crazy (VIP Edit)'	23 October 2020		9,736	231
28743	911769139	Watermät & Raphaella - 'Running'	17 October 2020		9,933	366
